SKU,description,URL,variant,SP,MRP,productname,varname,imgurl,stock
"
        Item Code - LYSM439
          ,

       ",,http://www.liveyoursport.com/products/butterfly-tackifire-c-2-1-table-tennis-rubber,,,,Butterfly Tackifire C 2.1 Table Tennis Rubber,,,
"
        Item Code - LYSN1850
          ,

       ",,http://www.liveyoursport.com/products/donic-acuda-s1-turbo-table-tennis-rubber,,,,Donic Acuda S1 Turbo Table Tennis Rubber,,,
"
        Item Code - LYSM440
          ,

       ",,http://www.liveyoursport.com/products/butterfly-tackifire-special-soft-table-tennis-rubber,,,,Butterfly Tackifire Special Soft Table Tennis Rubber,,,
"
        Item Code - 1001412

       ",,http://www.liveyoursport.com/products/stag-high-tension-explosive-i-t-t-f-authorised-table-tennis-rubber,,,,Stag High Tension Explosive I.T.T.F. Authorised Table Tennis Rubber,,,
"
        Item Code - LYSM438
          ,

       ",,http://www.liveyoursport.com/products/butterfly-challenger-attack-1-9-table-tennis-rubber,,,,Butterfly Challenger Attack 1.9 Table Tennis Rubber,,,
"
        Item Code - LYSN90038990
          ,

       ",,http://www.liveyoursport.com/products/yasaka-rakza-9-table-tennis-rubber,,,,Yasaka Rakza 9 Table Tennis Rubber,,,
"
        Item Code - LYSM437
          ,

       ",,http://www.liveyoursport.com/products/butterfly-catapult-2-1-table-tennis-rubber,,,,Butterfly Catapult 2.1 Table Tennis Rubber,,,
"
        Item Code - LYSM244
          ,

       ",,http://www.liveyoursport.com/products/butterfly-tackiness-21-drive-table-tennis-rubber,,,,Butterfly Tackiness 21 Drive Table Tennis Rubber,,,
"
        Item Code - LYSN90038989
          ,

       ",,http://www.liveyoursport.com/products/yasaka-rakza-7-table-tennis-rubber,,,,Yasaka Rakza 7 Table Tennis Rubber,,,
"
        Item Code - 1001380
          ,
          ,

       ",,http://www.liveyoursport.com/products/yasaka-phantom-007-table-tennis-rubber,,,,Yasaka Phantom 007 Table Tennis Rubber,,,
"
        Item Code - LYSN1127
          ,

       ",,http://www.liveyoursport.com/products/donic-bluefire-m2-table-tennis-rubber,,,,Donic Bluefire M2 Table Tennis Rubber,,,
"
        Item Code - LYSM403
          ,
          ,

       ",,http://www.liveyoursport.com/products/joola-toni-hold-anti-topspin-2-5-table-tennis-rubber,,,,Joola Toni Hold Anti Topspin 2.5 Table Tennis Rubber,,,
"
        Item Code - LYSM433
          ,

       ",,http://www.liveyoursport.com/products/butterfly-flarestorm-ii-table-tennis-rubber,,,,Butterfly Flarestorm Ii Table Tennis Rubber,,,
"
        Item Code - LYSN3936

       ",,http://www.liveyoursport.com/products/gki-nano-force-table-tennis-rubber,,,,Gki Nano Force Table Tennis Rubber,,,
"
        Item Code - LYSN745

       ",,http://www.liveyoursport.com/products/stag-international-table-tennis-rubber,,,,Stag International Table Tennis Rubber,,,
"
        Item Code - LYSN7795

       ",,http://www.liveyoursport.com/products/joola-rubber-table-ten-smart-5011,,,,Joola Rubber Table Ten Smart 5011,,,
"
        Item Code - LYSN7796

       ",,http://www.liveyoursport.com/products/joola-rubber-table-ten-smart-5011--2,,,,Joola Rubber Table Ten Smart 5011,,,
"
        Item Code - LYSN11296

       ",,http://www.liveyoursport.com/products/friendship-729-2-table-tennis-rubber-pimples-in,,,,Friendship 729 2 Table Tennis Rubber (Pimples In),,,
"
        Item Code - LYSN11300

       ",,http://www.liveyoursport.com/products/friendship-837-0-5-table-tennis-rubber-pimples-out,,,,Friendship 837 (0.5) Table Tennis Rubber (Pimples Out),,,
"
        Item Code - LYSN3934

       ",,http://www.liveyoursport.com/products/gki-nano-sting-table-tennis-rubber,,,,Gki Nano Sting Table Tennis Rubber,,,
"
        Item Code - LYSN3935

       ",,http://www.liveyoursport.com/products/gki-nano-attack-table-tennis-rubber,,,,Gki Nano Attack Table Tennis Rubber,,,
"
        Item Code - LYSN11299

       ",,http://www.liveyoursport.com/products/friendship-80201-table-tennis-rubber-pimples-out,,,,Friendship 80201 Table Tennis Rubber (Pimples Out),,,
"
        Item Code - LYSN11298

       ",,http://www.liveyoursport.com/products/friendship-755-ox-table-tennis-rubber,,,,Friendship 755 (Ox) Table Tennis Rubber,,,
"
        Item Code - LYSN11297

       ",,http://www.liveyoursport.com/products/friendship-802-40-table-tennis-rubber,,,,Friendship 802 40 Table Tennis Rubber,,,
"
        Item Code - LYSN10225

       ",,http://www.liveyoursport.com/products/yasaka-original-a1-black-table-tennis-rubber-size-max,,,,Yasaka Original A1   Black Table Tennis Rubber Size Max,,,
"
        Item Code - LYSN11294

       ",,http://www.liveyoursport.com/products/friendship-729-05-table-tennis-rubber-pimples-in,,,,Friendship 729 05 Table Tennis Rubber (Pimples In),,,
"
        Item Code - LYSN3115

       ",,http://www.liveyoursport.com/products/donic-liga-table-tennis-rubber-max,,,,Donic Liga Table Tennis Rubber (Max),,,
"
        Item Code - LYSN11295

       ",,http://www.liveyoursport.com/products/friendship-729-fx-super-table-tennis-rubber-pimples-in,,,,Friendship 729 Fx Super Table Tennis Rubber (Pimples In),,,
"
        Item Code - LYSN11293

       ",,http://www.liveyoursport.com/products/friendship-transcend-sp-table-tennis-rubber,,,,Friendship Transcend Sp Table Tennis Rubber,,,
"
        Item Code - LYSL1981

       ",,http://www.liveyoursport.com/products/cosco-innova-premium-table-tennis-rubber,,,,Cosco Innova Premium Table Tennis Rubber,,,
"
        Item Code - LYSN11292

       ",,http://www.liveyoursport.com/products/friendship-729-08-table-tennis-rubber-pimples-in,,,,Friendship 729 08 Table Tennis Rubber (Pimples In),,,
"
        Item Code - 1001371
          ,

       ",,http://www.liveyoursport.com/products/stiga-chop-drive-table-tennis-rubber,,,,Stiga Chop & Drive Table Tennis Rubber,,,
"
        Item Code - LYSL1980

       ",,http://www.liveyoursport.com/products/cosco-mendo-mp-table-tennis-rubber,,,,Cosco Mendo Mp Table Tennis Rubber,,,
"
        Item Code - LYSN3105

       ",,http://www.liveyoursport.com/products/gki-euro-spintec-table-tennis-rubber-max,,,,Gki Euro Spintec Table Tennis Rubber (Max),,,
"
        Item Code - 1001372
          ,

       ",,http://www.liveyoursport.com/products/stiga-carbo-sound-table-tennis-rubber,,,,Stiga Carbo Sound Table Tennis Rubber,,,
"
        Item Code - LYSN2456
          ,

       ",,http://www.liveyoursport.com/products/yasaka-original-a1-black-table-tennis-rubber,,,,Yasaka Original A1   Black Table Tennis Rubber,,,
"
        Item Code - 1001382
          ,

       ",,http://www.liveyoursport.com/products/yasaka-phantom-009-table-tennis-rubber,,,,Yasaka Phantom 009 Table Tennis Rubber,,,
"
        Item Code - 1001378
          ,

       ",,http://www.liveyoursport.com/products/yasaka-a1-table-tennis-rubber,,,,Yasaka A1 Table Tennis Rubber,,,
Review,,,,"
          ",,,,,
Review,,,,"
          very good product and very good site to buy sport product
        ",,,,,
"
        Item Code - LYSN1129
          ,

       ",,http://www.liveyoursport.com/products/stag-explosive-table-tennis-rubber,,,,Stag Explosive Table Tennis Rubber,,,
"
        Item Code - LYSM442
          ,

       ",,http://www.liveyoursport.com/products/butterfly-flextra-2-1-table-tennis-rubber,,,,Butterfly Flextra 2.1 Table Tennis Rubber,,,
"
        Item Code - 1001381
          ,

       ",,http://www.liveyoursport.com/products/yasaka-phantom-008-table-tennis-rubber,,,,Yasaka Phantom 008 Table Tennis Rubber,,,
"
        Item Code - 1001387
          ,

       ",,http://www.liveyoursport.com/products/yasaka-mark-v-table-tennis-rubber,,,,Yasaka Mark V Table Tennis Rubber,,,
Review,,,,"
          ",,,,,
Review,,,,"
          Marv V was always the best rubber for intermediate players. The product received was well packed and in excellent condition. Only the manufacturing date of the rubber delivered was 1 year old and they took almost 12 days to deliver the product.
        ",,,,,
"
        Item Code - 1001383
          ,

       ",,http://www.liveyoursport.com/products/yasaka-phantom-011-table-tennis-rubber,,,,Yasaka Phantom 011 Table Tennis Rubber,,,
"
        Item Code - LYSM742
          ,

       ",,http://www.liveyoursport.com/products/yasaka-mark-v-m2-table-tennis-rubber,,,,Yasaka Mark V M2 Table Tennis Rubber,,,
"
        Item Code - 1001379
          ,

       ",,http://www.liveyoursport.com/products/yasaka-anti-power-table-tennis-rubber,,,,Yasaka Anti Power Table Tennis Rubber,,,
"
        Item Code - LYSN2268
          ,

       ",,http://www.liveyoursport.com/products/yasaka-mark-v-table-tennis-rubber-red,,,,Yasaka Mark V Table Tennis Rubber (Red),,,
"
        Item Code - LYSM443
          ,

       ",,http://www.liveyoursport.com/products/butterfly-sapphira-2-1-table-tennis-rubber,,,,Butterfly Sapphira 2.1 Table Tennis Rubber,,,
"
        Item Code - LYSM483

       ",,http://www.liveyoursport.com/products/donic-team-303-table-tennis-table,,,,Donic Team 303 Table Tennis Table,,,
"
        Item Code - LYSM799

       ",,http://www.liveyoursport.com/products/stag-elite-outdoor-cen-table-tennis-table,,,,Stag Elite Outdoor (Cen) Table Tennis Table,,,
"
        Item Code - LYSM800

       ",,http://www.liveyoursport.com/products/stag-weather-proof-roll-away-table-tennis-table,,,,Stag Weather Proof Roll Away Table Tennis Table,,,
"
        Item Code - LYSM484

       ",,http://www.liveyoursport.com/products/donic-team-505-table-tennis-table,,,,Donic Team 505 Table Tennis Table,,,
"
        Item Code - LYSM448

       ",,http://www.liveyoursport.com/products/joola-inside-table-tennis-table,,,,Joola Inside Table Tennis Table,,,
"
        Item Code - LYSM450

       ",,http://www.liveyoursport.com/products/joola-transport-s-table-tennis-table,,,,Joola Transport S Table Tennis Table,,,
"
        Item Code - LYSM801

       ",,http://www.liveyoursport.com/products/stag-roll-away-table-tennis-table,,,,Stag Roll Away Table Tennis Table,,,
"
        Item Code - LYSM485

       ",,http://www.liveyoursport.com/products/donic-team-707-table-tennis-table,,,,Donic Team 707 Table Tennis Table,,,
"
        Item Code - LYSM818

       ",,http://www.liveyoursport.com/products/stag-international-deluxe-ittf-table-tennis-table,,,,Stag International Deluxe (Ittf) Table Tennis Table,,,
"
        Item Code - LYSM802

       ",,http://www.liveyoursport.com/products/stag-premium-outdoor-table-tennis-table,,,,Stag Premium Outdoor Table Tennis Table,,,
"
        Item Code - LYSM449

       ",,http://www.liveyoursport.com/products/joola-world-cup-s-table-tennis-table,,,,Joola World Cup S Table Tennis Table,,,
"
        Item Code - LYSM817

       ",,http://www.liveyoursport.com/products/stag-supreme-table-tennis-table,,,,Stag Supreme Table Tennis Table,,,
"
        Item Code - LYSM816

       ",,http://www.liveyoursport.com/products/stag-americas-ittf-table-tennis-table,,,,Stag Americas (Ittf) Table Tennis Table,,,
"
        Item Code - LYSM804

       ",,http://www.liveyoursport.com/products/stag-ultimate-weather-proof-table-tennis-table,,,,Stag Ultimate Weather Proof Table Tennis Table,,,
"
        Item Code - LYSM486

       ",,http://www.liveyoursport.com/products/donic-waldner-909-table-tennis-table,,,,Donic Waldner 909 Table Tennis Table,,,
"
        Item Code - LYSN1139

       ",,http://www.liveyoursport.com/products/joola-transport-table-tennnis-table-s-19mm-table-top-with-net,,,,Joola Transport Table Tennnis Table S 19mm Table Top With Net,,,
"
        Item Code - LYSM819

       ",,http://www.liveyoursport.com/products/stag-peter-karlsson-table-tennis-table,,,,Stag Peter Karlsson Table Tennis Table,,,
"
        Item Code - 1001430

       ",,http://www.liveyoursport.com/products/stiga-superior-roller-table-tennis-table,,,,Stiga Superior Roller Table Tennis Table,,,
"
        Item Code - LYSM805
          ,

       ",,http://www.liveyoursport.com/products/stag-family-cen-table-tennis-table,,,,Stag Family (Cen) Table Tennis Table,,,
"
        Item Code - 1001429

       ",,http://www.liveyoursport.com/products/stiga-premium-roller-table-tennis-table,,,,Stiga Premium Roller Table Tennis Table,,,
"
        Item Code - LYSM806
          ,

       ",,http://www.liveyoursport.com/products/stag-sleek-table-tennis-table,,,,Stag Sleek Table Tennis Table,,,
"
        Item Code - LYSM810
          ,

       ",,http://www.liveyoursport.com/products/stag-elite-cen-table-tennis-table,,,,Stag Elite (Cen) Table Tennis Table,,,
"
        Item Code - LYSM809
          ,

       ",,http://www.liveyoursport.com/products/stag-center-fold-table-tennis-table,,,,Stag Center Fold Table Tennis Table,,,
"
        Item Code - LYSM815
          ,

       ",,http://www.liveyoursport.com/products/stag-international-ittf-table-tennis-table,,,,Stag International (Ittf) Table Tennis Table,,,
Review,,,,"
          ",,,,,
Review,,,,"
          The quality of the product is good and worth the cost we paid. The Commitment of Liveyoursport.com to deliver the product on time and without a damage is applauded. Thanks
        ",,,,,
"
        Item Code - 1001299

       ",,http://www.liveyoursport.com/products/adidas-c500-table-tennis-blade,,,,Adidas C500 Table Tennis Blade,,,
"
        Item Code - LYSM496

       ",,http://www.liveyoursport.com/products/donic-persson-carbotec-table-tennis-blade,,,,Donic Persson Carbotec Table Tennis Blade,,,
"
        Item Code - LYSM497

       ",,http://www.liveyoursport.com/products/donic-baum-spirit-table-tennis-blade,,,,Donic Baum Spirit Table Tennis Blade,,,
"
        Item Code - LYSM499

       ",,http://www.liveyoursport.com/products/donic-bloodwood-5-table-tennis-blade,,,,Donic Bloodwood 5 Table Tennis Blade,,,
"
        Item Code - LYSN1135

       ",,http://www.liveyoursport.com/products/joola-rosskopf-bomb-extrem-table-tennis-blade,,,,Joola Rosskopf Bomb Extrem Table Tennis Blade,,,
"
        Item Code - LYSM498

       ",,http://www.liveyoursport.com/products/donic-e-pox-top-speed-table-tennis-blade,,,,Donic E Pox Top Speed Table Tennis Blade,,,
"
        Item Code - LYSM500

       ",,http://www.liveyoursport.com/products/donic-waldner-ultra-senso-carbon-table-tennis-blade--2,,,,Donic Waldner Ultra Senso Carbon Table Tennis Blade,,,
"
        Item Code - LYSN1134

       ",,http://www.liveyoursport.com/products/joola-rosskopf-fever-table-tennis-blade,,,,Joola Rosskopf Fever Table Tennis Blade,,,
"
        Item Code - LYSM208

       ",,http://www.liveyoursport.com/products/butterfly-korbel-fl-table-tennis-blade,,,,Butterfly Korbel Fl Table Tennis Blade,,,
"
        Item Code - 1001348

       ",,http://www.liveyoursport.com/products/butterfly-power-7-fl-table-tennis-blade,,,,Butterfly Power 7 Fl Table Tennis Blade,,,
"
        Item Code - LYSM501

       ",,http://www.liveyoursport.com/products/donic-ovtcharov-senso-table-tennis-blade,,,,Donic Ovtcharov Senso Table Tennis Blade,,,
"
        Item Code - LYSM503

       ",,http://www.liveyoursport.com/products/donic-ovtcharov-carbo-speed-table-tennis-blade,,,,Donic Ovtcharov Carbo Speed Table Tennis Blade,,,
"
        Item Code - LYSM209

       ",,http://www.liveyoursport.com/products/butterfly-power-drive-ii-fl-table-tennis-blade,,,,Butterfly Power Drive Ii Fl Table Tennis Blade,,,
"
        Item Code - LYSN9746
          ,

       ",,http://www.liveyoursport.com/products/nelco-club-series-with-wheels-table-tennis-table-size-18-mm,,,,Nelco Club Series (With Wheels) Table Tennis Table Size 18 Mm,,,
"
        Item Code - LYSN10568
          ,

       ",,http://www.liveyoursport.com/products/stag-table-tennis-table-club-18-mm,,,,Stag Table Tennis Table Club 18 Mm,,,
"
        Item Code - LYSM807
          ,

       ",,http://www.liveyoursport.com/products/stag-sport-indoor-table-tennis-table,,,,Stag Sport Indoor Table Tennis Table,,,
"
        Item Code - LYSN8527

       ",,http://www.liveyoursport.com/products/joola-net-post-avanti-5801-table,,,,Joola Net Post Avanti 5801 Table,,,
"
        Item Code - LYSN203

       ",,http://www.liveyoursport.com/products/stag-super-mini-fun-table-tennis-table-for-kids,,,,Stag Super Mini Fun Table Tennis Table For Kids,,,
"
        Item Code - LYSN663

       ",,http://www.liveyoursport.com/products/vinex-mini-champion-table-tennis-table--2,,,,Vinex Mini Champion Table Tennis Table,,,
"
        Item Code - LYSN664

       ",,http://www.liveyoursport.com/products/vinex-eco-club-table-tennis-table,,,,Vinex Eco Club Table Tennis Table,,,
"
        Item Code - LYSN7302

       ",,http://www.liveyoursport.com/products/novafit-tt2006-table-tennis-table-model-euro,,,,Novafit Tt2006 Table Tennis Table Model   Euro,,,
"
        Item Code - LYSN7299

       ",,http://www.liveyoursport.com/products/novafit-tt2009-hi-topp-table-tennis-table,,,,Novafit Tt2009 Hi Topp Table Tennis Table,,,
"
        Item Code - LYSN3666

       ",,http://www.liveyoursport.com/products/vinex-t-t-table-practice--2,,,,Vinex T.T. Table Practice,,,
"
        Item Code - LYSN3654

       ",,http://www.liveyoursport.com/products/vinex-t-t-table-club--2,,,,Vinex T.T. Table Club,,,
"
        Item Code - LYSN3941

       ",,http://www.liveyoursport.com/products/gki-euro-star-18-mm-hi-density-imported-top-table-tennis-table,,,,Gki Euro Star 18 Mm Hi Density Imported Top) Table Tennis Table,,,
