SKU,Description,CP,SP,productname,Brand,Size,imgurl,
415890-1001473-GLBL,"
							The Teva Terra Fi Lite Sandal is a lightweight sandal features all the mondo performance details of its iconic sport-sandal forebears in a leaner, lower profile. Three-point strap adjustment fine tunes the fit and provides optimum support off-road or off-shore.

T.I.D.E. GRIP

A nylon shank keeps the foot stable and in control.

Spider Original rubber is made to grip like crazy in wet environments.

T.I.D.E. HYDRO

Open toe construction doesn't allow water to pool.

T.I.D.E. COMFORT

Hook and loop strap lets you skip the laces.

Multiple points of adjustment allow for the perfect fit.

Microban zinc-based anti-microbial treatment keeps the stink down.

Webbing upper.MaterialRubber Synthetic Material 						",6449,7545.33,TEVA Terra Fi Lite Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415890/30923413-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415704-1003997-DGGR,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

This features Durabrasion Rubber, a rubber compound that can take a beating and is made to last over the long haul.

Features:

Drainage channels in the forefoot
Tough synthetic leather and mesh upper
Collapsible heel lets you slip in and out easily
Light foam midsole
EVA footbed for cushioningMaterialRubber Synthetic Material 						",6449,7545.33,TEVA Refugio Men's Water Shoe,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415704/87630672-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416408-1001473-BLK,"
							The Teva Terra Fi Lite Sandal is a lightweight sandal features all the mondo performance details of its iconic sport-sandal forebears in a leaner, lower profile. Three-point strap adjustment fine tunes the fit and provides optimum support off-road or off-shore.

T.I.D.E. GRIP

A nylon shank keeps the foot stable and in control.

Spider Original rubber is made to grip like crazy in wet environments.

T.I.D.E. HYDRO

Open toe construction doesn't allow water to pool.

T.I.D.E. COMFORT

Hook and loop strap lets you skip the laces.

Multiple points of adjustment allow for the perfect fit.

Microban zinc-based anti-microbial treatment keeps the stink down.

Webbing upper.MaterialSynthetic 						",6449,7545.33,TEVA Terra Fi Lite Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/416408/46759785-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
412782-O002868-052,"
							A multi-sport boot that is great for light hiking, trails and the general outdoors; it features Dri-Tec Waterproof technology to ensure it battles against the elements as hard as you do.

Features:

Waterproof suede, synthetic and mesh upper
Ghilly and hardware lacing system
Moisture-wicking lining keeps feet dry
Removable contoured EVA sockliner
MDT carbon rubber outsole for tractionMaterialRubber Synthetic Material Suede 						",6899,8071.83,HI-TEC Penrith Low WP Men's Hiking Shoe,HI-TEC,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m02/412782/74640875-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
416443-J24497,"
							A fantastic sandal for the rugged outdoors.

Specifically tuned to match your activities, the M-Select GRIP outsole roots itself in performance designs and materials to deliver durable, highly slip-resistant traction on wet and dry ground, and over mixed terrain, releasing dirt and debris with its specialised lugs.

Aegis uses polymer spikes that rupture the cell walls of odour-producing microbes that stop odour in its tracks. Unlike chemicals that can wear down or produce stronger bacteria, Aegis never wears out and maintains performance even after repeated washings.

Features:

Synthetic leather upper
Hook and loop two-strap closure
Lycra neoprene lining for padded comfort
Moulded nylon arch shank
Merrell air cushion in the heel absorbs shockMaterialRubber Synthetic Material 						",6899,8071.83,MERRELL Siltwater Strap Men's Sandal,MERRELL,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/416443/43660319-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415925-4141-BRD,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption.

Features:

Nylon shank keeps the foot stable
Open toe construction stops water pooling
Webbing upper
Multiple points of adjustment allow for perfect fit
Hook and loop strap
Microban zinc-based anti-microbial treatmentMaterialRubber Synthetic Material 						",6899,8071.83,TEVA Tanza Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415925/52031236-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415872-1004485-MGBL,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption.

Features:

Nylon shank keeps foot stable and in control
Open toe construction stops water pooling
Webbing upper
Multiple points of adjustment allow for perfect fit
Moulded PU midsole
Microban zinc-based anti-microbial treatmentMaterialRubber Synthetic Material 						",7349,8598.33,TEVA Terra Fi 4 Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415872/49616634-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415863-1004485-PBGR,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption.

Features:

Nylon shank keeps foot stable and in control
Open toe construction stops water pooling
Webbing upper
Multiple points of adjustment allow for perfect fit
Moulded PU midsole
Microban zinc-based anti-microbial treatmentMaterialRubber Synthetic Material 						",7349,8598.33,TEVA Terra Fi 4 Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415863/40023509-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415881-1004485-RHGY,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption.

Features:

Nylon shank keeps foot stable and in control
Open toe construction stops water pooling
Webbing upper
Multiple points of adjustment allow for perfect fit
Moulded PU midsole
Microban zinc-based anti-microbial treatmentMaterialRubber Synthetic Material 						",7349,8598.33,TEVA Terra Fi 4 Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415881/19454810-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
385570-O002621-021,"
							Part of the multi-sport range, this has a performance sports heritage, seamlessly combined with the outdoors to deliver fast, bold, light footwear that can handle rigorous activity.

Features an Ortholite midsole; one that is lightweight enough not to weight the shoe down but still provides comfort, cushioning and unrivalled moisture management.

Features:

Suede and high performance mesh upper
Waterproof bootie construction
Ghilly and double eyelet lacing system for secure fit
TPR heel arm to ensure secure heel lock
Moisture-wicking lining
Additional EVA layer of underfoot cushioning
Lightweight and durable high performance fork shank
MDT rugged rubber outsoleMaterialMesh Rubber Suede 						",7799,9124.83,HI-TEC South Trail WP Men's Hiking Shoe,HI-TEC,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2013/m09/385570/46425564-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
385665-O002575-041,"
							For the adventurer who can handle the cold, embracing the outdoors in high performing, durable footwear that is easy on the eye.

Thinsulate is the best footwear insulation around. Warmth without bulk, it traps insulated air and radiates it back to the body, with a moisture-wicking lining that helps regulate foot temperature.

Features:

Suede and mesh upper
Waterproof bootie construction
Ghilly and rustproof hardware lacing system for secure fit
Durable shell construction
Removable EVA sockliner adds cushioning
Durable carbon rubber MDT rugged outsoleMaterialMesh Rubber Suede 						",7799,9124.83,HI-TEC Asgard 200 WP Men's Hiking Boot,HI-TEC,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2013/m09/385665/92530194-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415934-1000183-BRN,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption, while a Mush Infused Topsole brings brilliant comfort.

Features:

Nylon shank keeps the foot stable
Waterproof upper materials
Multiple points for adjustment
Microfibre footbedMaterialRubber Synthetic Material 						",7799,9124.83,TEVA Tanza Leather Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415934/37886777-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
415917-4155-CLGY,"
							Part of the Water series; Teva defined this category when they first launched, with amphibious water shoes with better performance and updated style.

Spider Rubber is a rubber compound to offer exceptional grip. Spider Original is ideal for offering grip whenever it gets wet.

A soft Shoc Pad in the heel ensures serious shock absorption.

Features:

Nylon shank keeps the foot stable
Waterproof upper materials
Synthetic upper
Multiple points of adjustment to allow for perfect fit
Drainage channels in the forefootMaterialRubber Synthetic Material 						",7799,9124.83,TEVA Toachi 2 Men's Sandal,TEVA,"UK7,UK8,UK9,UK10,UK11,UK12",http://products.activinstinct.com/y2014/m03/415917/23321783-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
