SKU,Description,CP,SP,productname,Brand,Size,imgurl,
366035-91037386,"
							The CS500 speed sensor W.I.N.D. and Universal Bike Mount set is made up of an aerodynamic and light cycling speed sensor for wireless speed and distance measurement, as well as a bike mount to attach to the stem or handlebar of your bike to easily view your training data while riding.

Thanks to this aerodynamic and light wireless sensor, you can receive current, average and maximum speed readings so that you can get it right in training and ultimately, right on the big race day.

Features:

Includes Polar W.I.N.D. Speed Sensor and Dual Lock bike mount
Easy to install to stem or handlebar
Guarantees firm attachment for the cycling computer
Mounting hardware is included						",6149,7194.33,POLAR Speed Sensor W.I.N.D / Universal Bike Mount,POLAR,,http://products.activinstinct.com/y2013/m06/366035/61098287-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
366033-91038568,"
							The CS500 speed sensor W.I.N.D. and Dual Lock Bike Mount set is made up of an aerodynamic and light cycling speed sensor for wireless speed and distance measurement, as well as a bike mount to attach to the stem or handlebar of your bike to easily view your training data while riding.

Thanks to this aerodynamic and light wireless sensor, you can receive current, average and maximum speed readings so that you can get it right in training and ultimately, right on the big race day.

Features:

Includes Polar W.I.N.D. Speed Sensor and Dual Lock bike mount
Easy to install to stem or handlebar
Guarantees firm attachment for the cycling computer
Dual-Lock bike mount compatible only with CS500 Training Computer
Mounting hardware is included						",6149,7194.33,POLAR Speed Sensor W.I.N.D / CS500,POLAR,,http://products.activinstinct.com/y2013/m06/366033/60644989-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
366012-92043528,"
							Comfort is the key when training. The slim H1 heart rate sensor not only measures your heart rate but also seamlessly adapts to your body shape, so you can forget you are wearing it and focus on your exercise.

Features:

Soft textile material feels like clothing on the skin
Slim and streamlined connector design
New improved user-replaceable battery mechanism
5kHz coded transmission, compatible with most Polar products and compatible gym equipment in fitness clubs.

Works with FT80, FT60, FT40, FT7. FT4, FT2, FT1, CS300, RS400, RS300x and RS100.						",6149,7194.33,POLAR H1 Heart Rate Sensor (M-XXL),POLAR,,http://products.activinstinct.com/y2013/m06/366012/34172308-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
366014-92043531,"
							Comfort is the key when training. The slim H1 heart rate sensor not only measures your heart rate but also seamlessly adapts to your body shape, so you can forget you are wearing it and focus on your exercise.

Features:

Soft textile material feels like clothing on the skin
Slim and streamlined connector design
New improved user-replaceable battery mechanism
5kHz coded transmission, compatible with most Polar products and compatible gym equipment in fitness clubs.

Works with FT80, FT60, FT40, FT7. FT4, FT2, FT1, CS300, RS400, RS300x and RS100.						",6149,7194.33,POLAR H1 Heart Rate Sensor (XS-S),POLAR,,http://products.activinstinct.com/y2013/m06/366014/79895469-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
366033-91038568,"
							The CS500 speed sensor W.I.N.D. and Dual Lock Bike Mount set is made up of an aerodynamic and light cycling speed sensor for wireless speed and distance measurement, as well as a bike mount to attach to the stem or handlebar of your bike to easily view your training data while riding.

Thanks to this aerodynamic and light wireless sensor, you can receive current, average and maximum speed readings so that you can get it right in training and ultimately, right on the big race day.

Features:

Includes Polar W.I.N.D. Speed Sensor and Dual Lock bike mount
Easy to install to stem or handlebar
Guarantees firm attachment for the cycling computer
Dual-Lock bike mount compatible only with CS500 Training Computer
Mounting hardware is included						",6149,7194.33,POLAR Speed Sensor W.I.N.D / CS500,POLAR,,http://products.activinstinct.com/y2013/m06/366033/60644989-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
366035-91037386,"
							The CS500 speed sensor W.I.N.D. and Universal Bike Mount set is made up of an aerodynamic and light cycling speed sensor for wireless speed and distance measurement, as well as a bike mount to attach to the stem or handlebar of your bike to easily view your training data while riding.

Thanks to this aerodynamic and light wireless sensor, you can receive current, average and maximum speed readings so that you can get it right in training and ultimately, right on the big race day.

Features:

Includes Polar W.I.N.D. Speed Sensor and Dual Lock bike mount
Easy to install to stem or handlebar
Guarantees firm attachment for the cycling computer
Mounting hardware is included						",6149,7194.33,POLAR Speed Sensor W.I.N.D / Universal Bike Mount,POLAR,,http://products.activinstinct.com/y2013/m06/366035/61098287-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
319277-92043534,"
							The H2 heart rate sensor allows you to monitor your heart rate on a compatible Polar device. The soft textile chest strap seamlessly adapts to your body shape, bringing full freedom of movement to your exercise. The convenient hook mechanism makes it quick to put on when you want to start training and easy to take off when you're finished.


View accurate heart rate information on all Polar training products (uses both 5kHz and 2.4GHz W.I.N.D. transmission for maximum compatibility)
Put it in your gym bag. 5kHz coded transmission also allows you to see real-time heart rate on compatible gym equipment. Look for the Polar logo!
Transfers heart rate information while swimming with products which support 5kHz transmission
New improved user-replaceable battery mechanism

Works with FT80, FT60, FT40, FT7. FT4, FT2, FT1, CS600X. CS500+, CS300, RS800CX, RCX5, RC3, RCX3, RS300X, RS100.						",6320,7394.4,POLAR H2 Heart Rate Sensor (XS-S),POLAR,,http://products.activinstinct.com/y2012/m10/319277/63677199-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
366023-92043574,"
							Polar WearLink+ transmitter with Bluetooth wireless technology picks up your heart signals and transfers that data into a compatible mobile training application. The soft textile chest strap seamlessly adapts to your body shape, bringing full freedom of movement to your training. With its hook mechanism, the transmitter is just as quick to put on as it is to take off.

Features:

Provides heart rate information to compatible mobile training applications
Uses Bluetooth transmission, ensuring that the mobile device finds your heart rate signal
Includes a soft and comfortable hand washable textile chest strap
Water-resistant connector
User replaceable battery

The WearLink+ with Bluetooth heart rate sensor is compatible with following phones:

Android phones:

HTC Wildfire S, Desire S, Sensation XE, One SV (LTE)
Samsung Galaxy S4 GT-I9505, Galaxy Ace S5830i, Galaxy Gio GT-S5660, Galaxy S i9000, Galaxy Y GT-S5360, Galaxy Xcover GT-S5690, Galaxy Mini GT-S5570
LG Optimus 3D

Symbian phones:

Nokia 5230, 5530 OMU, 5530 XpressMusic, 5630, 5630 OMU, 5700 XpressMusic, 6110 Navigatori, 6290, 6700 slide, 6710 Navigatori, 6760 slide, C5-00, C5-03, C6-00, C6-01, C7-00, E5, E52, E63, E66, E7-00, E71, E72, N76, N8-00, N97 mini, N97 mini OMU, X6 OMU						",6449,7545.33,POLAR WearLink+ Transmitter with Bluetooth for Android,POLAR,,http://products.activinstinct.com/y2013/m06/366023/53995173-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
390470-WFPeto5Run,"
							The PROTKT is an iPhone bike case that is sleek and slim, yet weatherproof, sweatproof and shockproof, providing maximum protection with IPX5 waterproof certification and rugged shock resistant construction.

It comes with a comfortable, neoprene handband that makes it easy to view your fitness data and interact with your favourite fitness app, music, or phone during your run.

The handband is designed to hold your phone firmly and securely in the palm of your hand, while keeping it safe from the elements. So you can worry about your workouts, not your grip.

The PROTKT keeps the full functionality of your camera so you can take pictures on your iPhone while you run.MaterialPlastic 						",6449,7545.33,WAHOO PROTKT SportCase,WAHOO,,http://products.activinstinct.com/y2013/m10/390470/57288265-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
7098-ZW-57,"
							
Runners and Joggers
Cycling
Spinning and Aerobics Classes
Weight Loss Programme
Fitness Training

GT1 Functions and Features

Digital and coded wireless transmission. No cross talk from other monitors.
Time (12/24-hour) with daily and hourly alarm plus calendar
Large easy to read display from any angle
Very simple to use with single button target Zone setting feature
Percentage of maximum HR displayed with heart rate during exercise
Audible and visual training zone indicator
Target zone with Hi Lo setting in single beat increments
Scan function with hands-free auto-scroll feature showing:
Exercise duration in hours, minutes and seconds
Maximum heart rate for session
Average heart rate for session
Minimum heart rate for session
Memory recall of last exercise session statistics, automatically resets when new session started
Blue Electro luminescent screen light

Summary of Key Features

GT1 uses the safe 122 kHz low frequency digital transmission system with improved signal interference and coding to allow exercise in close proximity to other monitors.

There is a single button target zone setting feature making the GT1 very quick and simple to adjust and use in seconds. The large, easy to read display shows both percentage and current heart rate. GT1 has a scan feature with memory recall. There is a blue electro luminescent light

Standard Cardiosport Features


ECG accurate heart rate
Water Resistant to 30 meters (60 feet)
Lifetime Warranty of chest transmitter, 2 years on the watch
User changeable battery in chest transmitter
RoHS and Weee regulations compliant						",6499,7603.83,CARDIOSPORT GT1 Digital Heart Rate Monitor ,CARDIOSPORT,,http://products.activinstinct.com/y2008/m12/7098/7098-n.jpg,http://assets.activinstinct.com/images/language/en/btn-click-to-zoom.gif
