Category,Page Title,Product Image File - 1,Product Image File - 2,Product ID,Product Image File - 7,Product Image File - 6,Brand Name,Product Image File - 4,Product Description,Price,Product Image File - 8,Product Image Sort - 2,Product Name,Product Image Sort-5,Product Image File - 3,Product Image Sort-7,Product Image Sort-6,Free Shipping,Current Stock Level,Option Set,Track Inventory,Product Image Sort-8,Sort Order,Product Image Description - 1,Retail Price,Product Availability,Meta Description,Sale Price,Product Code/SKU,Product Image File - 5 ,Item Type,Product Image Sort - 1,Product Image Is Thumbnail - 1,Product Image Sort - 3,Bin Picking Number,Product Image Sort - 4
Racket Sports/Tennis/Strings,Buy the Babolat Pro Hurricane Tour 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011115_yel_1.jpg,,87947,,,Babolat,,<p>Get the maximum power and spin out of your shots using Babolat Pro Hurricane Tour 16 tennis string. It supplies ample comfort to keep you hitting shots harder and with more spin longer than ever without fatigue.</p>,2489.0,,2,Babolat Pro Hurricane Tour 16*,5,,7,6,N,100,Babolat Pro Hurricane Tour 16,By Option,8,-243,Buy Babolat Pro Hurricane Tour 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2489.0,15-21 Working days,Get your hands on the Babolat Pro Hurricane Tour 16. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1764.4,011115HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,201880,,,,,,,,,[S]Size= US Yellow,,,,,,100,,,,,,,,,,011115HLABRD3173,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Gamma Synthetic Gut 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/010035_sil_1.jpg,,88239,,,Gamma,,<p>Gamma Synthetic Gut 17 is an all-around performance tennis string that offers a balance of playability and durability for all playing levels and playing styles. The thinner gauge offers optimal playability while still providing good durability.</p>,1468.8,,2,Gamma Synthetic Gut 17*,5,,7,6,N,100,Gamma Synthetic Gut 17,By Option,8,-238,Buy Gamma Synthetic Gut 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1468.8,15-21 Working days,Get your hands on the Gamma Synthetic Gut 17. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,771.24,010035HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,201998,,,,,,,,,[S]Size= US Gold,,,,,,100,,,,,,,,,,010035HLABRD1854,,SKU,,,,HOLABIRDSPORTS,
,,,,201999,,,,,,,,,[S]Size= US Silver,,,,,,100,,,,,,,,,,010035HLABRD3278,,SKU,,,,HOLABIRDSPORTS,
,,,,202000,,,,,,,,,[S]Size= US White,,,,,,100,,,,,,,,,,010035HLABRD2781,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Tecnifibre HDX Tour 16 1.30 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011916_1.jpg,,87993,,,Tecnifibre,,"<p>Use Tecnifibre HDX Tour 16 1.30 tennis string in your racquet to experience greater power and precision with every hit. An exclusive formula helps generate a solid touch, good longevity and optimized spin. An anti-abrasion coating provides excellent durability.</p>",2665.0,,2,Tecnifibre HDX Tour 16 1.30*,5,,7,6,N,100,Tecnifibre HDX Tour 16 1.30,By Product,8,-240,Buy Tecnifibre HDX Tour 16 1.30 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2665.0,15-21 Working days,Get your hands on the Tecnifibre HDX Tour 16 1.30. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2214.5,011916   PKGHLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Reel - Genesis Basic Poly 17 1.25 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011875_1.jpg,,88245,,,Genesis,,<p>Genesis Basic Poly 17 1.25 660 tennis string offers tremendous value and durability. You’ll experience a high level of control playing with this polyester string.</p>,4829.0,,2,Reel - Genesis Basic Poly 17 1.25 660*,5,,7,6,N,100,Reel - Genesis Basic Poly 17 1.25 660,By Product,8,-241,Buy Reel - Genesis Basic Poly 17 1.25 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,4829.0,15-21 Working days,Get your hands on the Reel - Genesis Basic Poly 17 1.25 660. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,3830.5,011875HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Reel - Babolat RPM Blast 16 330 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011523_1.jpg,,88249,,,Babolat,,<p>*This reel can string about 8 racquets.<br>(depending on head size of racquet and skill of stringer.)                            </p>,10030.0,,2,Reel - Babolat RPM Blast 16 330*,5,,7,6,N,100,Reel - Babolat RPM Blast 16 330,By Product,8,-239,Buy Reel - Babolat RPM Blast 16 330 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,10030.0,15-21 Working days,Get your hands on the Reel - Babolat RPM Blast 16 330. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,,011523HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Reel - Prince Lightning XX 16 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/010884.jpg,,87938,,,Prince,,<p>  Lasts 50% longer than duraflex but plays 10% livelier. Solid core with outerwraps.</p>,13832.0,,2,Reel - Prince Lightning XX 16 660*,5,,7,6,N,100,Reel - Prince Lightning XX 16 660,By Product,8,-242,Buy Reel - Prince Lightning XX 16 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,13832.0,15-21 Working days,Get your hands on the Reel - Prince Lightning XX 16 660. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,9241.0,010884HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Luxilon Big Banger ALU Power 138 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011833_1.jpg,,88093,,,Luxilon,,<p>Luxilon Big Banger ALU Power 138 is a polyester tennis string designed for players who want more durability with exceptional power and control. This string resists movement to enhance power and provide optimum spin.</p>,2309.0,,2,Luxilon Big Banger ALU Power 138*,5,,7,6,N,100,Luxilon Big Banger ALU Power 138,By Product,8,-244,Buy Luxilon Big Banger ALU Power 138 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2309.0,15-21 Working days,Get your hands on the Luxilon Big Banger ALU Power 138. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1944.4,011833   PKGHLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Dunlop S-Gut 18G Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011879_wht_1.jpg,,87766,,,Dunlop,,"<p>For an excellent value multi-filament string delivering all around playability and durability, Dunlop S-Gut 18G features all of the above. Highly elastic synthetic fibers give this string its power with a special PU outer coating for added durability. Built with a compressed mono-filament central core.</p>",1144.8,,2,Dunlop S-Gut 18G*,5,,7,6,N,100,Dunlop S-Gut 18G,By Option,8,-243,Buy Dunlop S-Gut 18G Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1144.8,15-21 Working days,Get your hands on the Dunlop S-Gut 18G. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,820.92,011879HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,201567,,,,,,,,,[S]Size= US White,,,,,,100,,,,,,,,,,011879HLABRD2781,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Volkl Power Fiber II 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011971_blk_1.jpg,,97375,,,Völkl,,"<p>Volkl Power Fiber II 17 tennis string is a high-tech multifilament string constructed from a new, improved material compound. It is constructed to enhance performance while delivering exceptional feel and reduced shock/vibration.</p>",2669.0,,2,Volkl Power Fiber II 17*,5,,7,6,N,100,Volkl Power Fiber II 17,By Option,8,-245,Buy Volkl Power Fiber II 17 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2669.0,15-21 Working days,Get your hands on the Volkl Power Fiber II 17. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1497.9,011971HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,257938,,,,,,,,,[S]Size= US Black,,,,,,100,,,,,,,,,,011971HLABRD1228,,SKU,,,,HOLABIRDSPORTS,
,,,,257939,,,,,,,,,[S]Size= US Natural,,,,,,100,,,,,,,,,,011971HLABRD2155,,SKU,,,,HOLABIRDSPORTS,
,,,,257940,,,,,,,,,[S]Size= US Silver,,,,,,100,,,,,,,,,,011971HLABRD3278,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Reel - Babolat RPM Blast 16 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011449_1.jpg,,88175,,,Babolat,,"<p>Ideal for big hitters looking for explosive spin and a powerful punch, Babolat RPM Blast 16 660 tennis string is a co-polyester string with a fast and powerful response. A high density co-polyester construction provides a fast and powerful response with great ball speed out of the frame. As used by <strong>Rafael Nadal</strong>, <strong>Jo-Wilfried Tsonga</strong> and <strong>Samantha Stosur</strong>.  
</p>",19663.0,,2,Reel - Babolat RPM Blast 16 660*,5,,7,6,N,100,Reel - Babolat RPM Blast 16 660,By Product,8,-250,Buy Reel - Babolat RPM Blast 16 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,19663.0,15-21 Working days,Get your hands on the Reel - Babolat RPM Blast 16 660. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,,011449HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Tecnifibre Razor Code 18 1.20 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011727_blu_1.jpg,,97368,,,Tecnifibre,,<p>Tecnifibre Razor Code 18 tennis racquet string is constructed with a unique process based on high temperature pre-stretch of the matrix that provides greater shock absorption and reduces vibrations. This polyester string gives heavy hitters improved spin and durability.</p>,2124.0,,2,Tecnifibre Razor Code 18 1.20*,5,,7,6,N,100,Tecnifibre Razor Code 18 1.20,By Option,8,-249,Buy Tecnifibre Razor Code 18 1.20 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2124.0,15-21 Working days,Get your hands on the Tecnifibre Razor Code 18 1.20. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1764.4,011727HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,257926,,,,,,,,,[S]Size= US Blue,,,,,,100,,,,,,,,,,011727HLABRD1478,,SKU,,,,HOLABIRDSPORTS,
,,,,257927,,,,,,,,,[S]Size= US Carbon,,,,,,100,,,,,,,,,,011727HLABRD1546,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Yonex Tournament Super 850 Pro 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/010566_1.jpg,,88060,,,Yonex,,"<p>Yonex Tournament Super 850 Pro 16 tennis string has a nylon multifilament core with double winding nylon wraps and Yonex's power spin coating. This innovative new structure of a highly elastic multifilament and Yonex's exclusive power spin coating, generates superior spin while maintaining the response and feel of natural gut.</p>",1949.0,,2,Yonex Tournament Super 850 Pro 16*,5,,7,6,N,100,Yonex Tournament Super 850 Pro 16,By Product,8,-235,Buy Yonex Tournament Super 850 Pro 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1949.0,15-21 Working days,Get your hands on the Yonex Tournament Super 850 Pro 16. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1224.2,010566   PKGHLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Wilson Spin Duo Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011847_1.jpg,,88039,,,Wilson,,<p>Wilson Spin Duo tennis string is a combination of RipSpin and Synthetic Gut Power. This blend enhances string snap back for added spin and comfort. The addition of Spin Effect™ technology helps increase ball RPM without players having to change their swing.</p>,1906.8,,2,Wilson Spin Duo*,5,,7,6,N,100,Wilson Spin Duo,By Product,8,-236,Buy Wilson Spin Duo Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1906.8,15-21 Working days,Get your hands on the Wilson Spin Duo. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1577.16,011847   PKGHLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Tecnifibre Pro Redcode 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011136_1.jpg,,88780,,,Tecnifibre,,,1900.8,,2,Tecnifibre Pro Redcode 16*,5,,7,6,N,100,Tecnifibre Pro Redcode 16,By Product,8,-244,Buy Tecnifibre Pro Redcode 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1900.8,15-21 Working days,Get your hands on the Tecnifibre Pro Redcode 16. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1469.04,011136   PKGHLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Reel - Wilson Sensation 16 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/010792.jpg,,88238,,,Wilson,,<p>Wilson Sensation 16 660 reduces vibration vs. traditional Synthetic Gut with excellent feel and added control. You'll expereince all around comfort and playability on the court. This is the original high performance multifilament string.</p>,16533.0,,2,Reel - Wilson Sensation 16 660*,5,,7,6,N,100,Reel - Wilson Sensation 16 660,By Product,8,-238,Buy Reel - Wilson Sensation 16 660 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,16533.0,15-21 Working days,Get your hands on the Reel - Wilson Sensation 16 660. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,12927.5,010792HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Prince Tour XC 15L 1.35 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011807_blk_1.jpg,,88253,,,Prince,,<p>Prince Tour XC 15L 1.35 tennis racquet string features a low-friction surface and added durability. Perfect for big hitters that could benefit from extra control.</p>,1690.8,,2,Prince Tour XC 15L 1.35*,5,,7,6,N,100,Prince Tour XC 15L 1.35,By Option,8,-237,Buy Prince Tour XC 15L 1.35 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1690.8,15-21 Working days,Get your hands on the Prince Tour XC 15L 1.35. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1474.56,011807HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,202003,,,,,,,,,[S]Size= US Black,,,,,,100,,,,,,,,,,011807HLABRD1228,,SKU,,,,HOLABIRDSPORTS,
,,,,202004,,,,,,,,,[S]Size= US Yellow,,,,,,100,,,,,,,,,,011807HLABRD3173,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Tecnifibre Black Code 4S 18 1.20 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011995_1.jpg,,101450,,,Tecnifibre,,"<p>Built to deliver maximum spin, Tecnifibre Black Code 4S 18 tennis string will help you send the ball exactly where you want it to go with a square-shaped section. A unique production process delivers shock absorption and a reduction in vibrations. The combination of Thermocore technology and high density polyester creates high flexibility and tension maintenance.</p>",2034.0,,2,Tecnifibre Black Code 4S 18 1.20*,5,,7,6,N,100,Tecnifibre Black Code 4S 18 1.20,By Product,8,-243,Buy Tecnifibre Black Code 4S 18 1.20 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,2034.0,15-21 Working days,Get your hands on the Tecnifibre Black Code 4S 18 1.20. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,1674.4,011995   PKGHLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
Racket Sports/Tennis/Strings,Buy the Reel - Kirschbaum Spiky Shark 16 1.30 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011909_blk_1.jpg,,87941,,,Kirschbaum,,<p>Kirschbaum Spiky Shark 16 1.30 tennis string creates a new meaning of spin transfer with no string slippage. It also offers excellent control and superior grip on the ball. Equipped with an octagonal profile.</p>,18329.0,,2,Reel - Kirschbaum Spiky Shark 16 1.30*,5,,7,6,N,100,Reel - Kirschbaum Spiky Shark 16 1.30,By Option,8,-241,Buy Reel - Kirschbaum Spiky Shark 16 1.30 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,18329.0,15-21 Working days,Get your hands on the Reel - Kirschbaum Spiky Shark 16 1.30. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,13742.2,011909HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
,,,,201878,,,,,,,,,[S]Size= US Black,,,,,,100,,,,,,,,,,011909HLABRD1228,,SKU,,,,HOLABIRDSPORTS,
,,,,201879,,,,,,,,,[S]Size= US Yellow,,,,,,100,,,,,,,,,,011909HLABRD3173,,SKU,,,,HOLABIRDSPORTS,
Racket Sports/Tennis/Strings,Buy the Wilson Synthetic Gut Control 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/1/011842_nat_1.jpg,,88203,,,Wilson,,<p>Wilson Synthetic Gut Control 16 tennis string provides superior durability and control. This nylon string absorbs energy to enhance all the great qualities of your swing.</p>,934.8,,2,Wilson Synthetic Gut Control 16*,5,,7,6,N,100,Wilson Synthetic Gut Control 16,By Option,8,-242,Buy Wilson Synthetic Gut Control 16 Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,934.8,15-21 Working days,Get your hands on the Wilson Synthetic Gut Control 16. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,853.32,011842HLABRD,,Product,1,Y,3,HOLABIRDSPORTS,4
